Famiglia,Corso,Lezione,PDF,AVI,JNT,CAMREC,CAMPROJ,Note
AM2,AM2_07,4,SI,SI,?,?,--,
AM2,AM2_07,5,SI,SI,?,?,--,
AM2,AM2_07,6,SI,SI,?,?,--,
AM2,AM2_07,7,SI,SI,?,?,--,
AM2,AM2_07,8,SI,SI,?,?,--,
AM2,AM2_07,9,SI,SI,?,?,--,
AM2,AM2_07,10,SI,SI,?,?,--,
AM2,AM2_07,11,SI,SI,?,?,--,
AM2,AM2_07,12,SI,SI,?,?,--,
AM2,AM2_07,13,SI,SI,?,?,--,
AM2,AM2_07,14,SI,SI,?,?,--,
AM2,AM2_07,15,SI,SI,?,?,--,
AM2,AM2_07,16,SI,SI,?,?,--,
AM2,AM2_07,17,SI,SI,?,?,--,
AM2,AM2_07,18,SI,SI,?,?,--,
AM2,AM2_07,19,SI,SI,?,?,--,
AM2,AM2_07,20,SI,SI,?,?,--,
AM2,AM2_07,21,SI,SI,?,?,--,
AM2,AM2_07,22,SI,SI,?,?,--,
AM2,AM2_07,23,SI,SI,?,?,--,
AM2,AM2_07,24,SI,SI,?,?,--,
AM2,AM2_07,25,SI,SI,?,?,--,
AM2,AM2_07,26,SI,SI,?,?,--,
AM2,AM2_07,27,SI,SI,?,?,--,
AM2,AM2_07,28,SI,SI,?,?,--,
AM2,AM2_07,29,SI,SI,?,?,--,
AM2,AM2_07,30,SI,SI,?,?,--,
AM2,AM2_07,31,SI,SI,?,?,--,
AM2,AM2_07,32,SI,SI,?,?,--,
AM2,AM2_07,33,SI,SI,?,?,--,
AM2,AM2_07,34,SI,SI,?,?,--,
AM2,AM2_07,35,SI,SI,?,?,--,
AM2,AM2_07,36,SI,SI,?,?,--,
AM2,AM2_07,37,SI,SI,?,?,--,
AM2,AM2_07,38,SI,SI,?,?,--,
AM2,AM2_07,39,SI,SI,?,?,--,
AM2,AM2_07,40,SI,SI,?,?,--,
AM2,AM2_07,41,NO,NO,NO,NO,NO,Missing storico documentato nel JS del corso
AM2,AM2_07,42,SI,SI,?,?,--,
AM2,AM2_07,43,SI,SI,?,?,--,
AM2,AM2_07,44,SI,SI,?,?,--,
AM2,AM2_07,45,SI,SI,?,?,--,
AM2,AM2_07,46,SI,SI,?,?,--,
AM2,AM2_07,47,SI,SI,?,?,--,
AM2,AM2_07,48,SI,SI,?,?,--,
AM2,AM2_07,49,NO,NO,NO,NO,NO,Missing storico documentato nel JS del corso
AM2,AM2_07,50,NO,NO,NO,NO,NO,Missing storico documentato nel JS del corso
AM2,AM2_14,1,SI,SI,SI,?,--,
AM2,AM2_14,2,SI,SI,SI,?,--,
AM2,AM2_14,3,SI,SI,SI,?,--,
AM2,AM2_14,4,SI,SI,SI,?,--,
AM2,AM2_14,5,SI,SI,SI,?,--,
AM2,AM2_14,6,SI,SI,SI,?,--,
AM2,AM2_14,7,SI,SI,SI,?,--,
AM2,AM2_14,8,SI,SI,SI,?,--,
AM2,AM2_14,9,SI,SI,SI,?,--,
AM2,AM2_14,10,SI,SI,SI,?,--,
AM2,AM2_14,11,SI,SI,SI,?,--,
AM2,AM2_14,12,SI,SI,SI,?,--,
AM2,AM2_14,13,SI,SI,SI,?,--,
AM2,AM2_14,14,SI,SI,SI,?,--,
AM2,AM2_14,15,SI,SI,SI,?,--,
AM2,AM2_14,16,SI,SI,SI,?,--,
AM2,AM2_14,17,SI,SI,SI,?,--,
AM2,AM2_14,18,SI,SI,SI,?,--,
AM2,AM2_14,19,SI,SI,SI,?,--,
AM2,AM2_14,20,SI,SI,SI,?,--,
AM2,AM2_14,21,SI,SI,SI,?,--,
AM2,AM2_14,22,SI,SI,SI,?,--,
AM2,AM2_14,23,SI,SI,SI,?,--,
AM2,AM2_14,24,SI,SI,SI,?,--,
AM2,AM2_14,25,SI,SI,SI,?,--,
AM2,AM2_14,26,SI,SI,SI,?,--,
AM2,AM2_14,27,SI,SI,SI,?,--,
AM2,AM2_14,28,SI,SI,SI,?,--,
AM2,AM2_14,29,SI,SI,SI,?,--,
AM2,AM2_14,30,SI,SI,SI,?,--,
AM2,AM2_14,31,SI,SI,SI,?,--,
AM2,AM2_14,32,SI,SI,SI,?,--,
AM2,AM2_14,33,SI,SI,SI,?,--,
AM2,AM2_14,34,SI,SI,SI,?,--,
AM2,AM2_14,35,SI,SI,SI,?,--,
AM2,AM2_14,36,SI,SI,SI,?,--,
AM2,AM2_14,37,SI,SI,SI,?,--,
AM2,AM2_14,38,SI,SI,SI,?,--,
AM2,AM2_14,39,SI,SI,SI,?,--,
AM2,AM2_14,40,SI,SI,SI,?,--,
AM2,AM2_14,41,SI,SI,?,?,--,
AM2,AM2_14,42,SI,SI,SI,?,--,
AM2,AM2_14,43,SI,SI,SI,?,--,
AM2,AM2_14,44,SI,SI,SI,?,--,
AM2,AM2_14,45,SI,SI,SI,?,--,
AM2,AM2_14,46,SI,SI,SI,?,--,
AM2,AM2_14,47,SI,SI,SI,?,--,
AM2,AM2_14,48,SI,SI,SI,?,--,
AM2,AM2_14,49,SI,SI,SI,?,--,
AM2,AM2_14,50,SI,SI,SI,?,--,
AM2,AM2_14,51,SI,SI,SI,?,--,
AM2,AM2_14,52,SI,SI,SI,?,--,
AM2,AM2_14,53,SI,SI,SI,?,--,
AM2,AM2_14,54,SI,SI,SI,?,--,
AM2,AM2_14,55,SI,SI,SI,?,--,
AM2,AM2_14,56,SI,SI,SI,?,--,
AM2,AM2_14,57,SI,SI,SI,?,--,
AM2,AM2_14,58,SI,SI,SI,?,--,
AM2,AM2_14,59,SI,SI,SI,?,--,
AM2,AM2_14,60,SI,SI,SI,?,--,
AM2,AM2_16,1,SI,SI,SI,?,--,
AM2,AM2_16,2,SI,SI,SI,?,--,
AM2,AM2_16,3,SI,SI,SI,?,--,
AM2,AM2_16,4,SI,SI,SI,?,--,
AM2,AM2_16,5,SI,SI,SI,?,--,
AM2,AM2_16,6,SI,SI,SI,?,--,
AM2,AM2_16,7,SI,SI,SI,?,--,
AM2,AM2_16,8,SI,SI,SI,?,--,
AM2,AM2_16,9,SI,SI,SI,?,--,
AM2,AM2_16,10,SI,SI,SI,?,--,
AM2,AM2_16,11,SI,SI,SI,?,--,
AM2,AM2_16,12,SI,SI,SI,?,--,
AM2,AM2_16,13,SI,SI,SI,?,--,
AM2,AM2_16,14,SI,SI,SI,?,--,
AM2,AM2_16,15,SI,SI,SI,?,--,
AM2,AM2_16,16,SI,SI,SI,?,--,
AM2,AM2_16,17,SI,SI,SI,?,--,
AM2,AM2_16,18,SI,SI,SI,?,--,
AM2,AM2_16,19,SI,SI,SI,?,--,
AM2,AM2_16,20,SI,SI,SI,?,--,
AM2,AM2_16,21,SI,SI,SI,?,--,
AM2,AM2_16,22,SI,SI,SI,?,--,
AM2,AM2_16,23,SI,SI,SI,?,--,
AM2,AM2_16,24,SI,SI,SI,?,--,
AM2,AM2_16,25,SI,SI,SI,?,--,
AM2,AM2_16,26,SI,SI,SI,?,--,
AM2,AM2_16,27,SI,SI,SI,?,--,
AM2,AM2_16,28,SI,SI,SI,?,--,
AM2,AM2_16,29,SI,SI,SI,?,--,
AM2,AM2_16,30,SI,SI,SI,?,--,
AM2,AM2_16,31,SI,SI,SI,?,--,
AM2,AM2_16,32,SI,SI,SI,?,--,
AM2,AM2_16,33,SI,SI,SI,?,--,
AM2,AM2_16,34,SI,SI,SI,?,--,
AM2,AM2_16,35,SI,SI,SI,?,--,
AM2,AM2_16,36,SI,SI,SI,?,--,
AM2,AM2_16,37,SI,SI,SI,?,--,
AM2,AM2_16,38,SI,SI,SI,?,--,
AM2,AM2_16,39,SI,SI,SI,?,--,
AM2,AM2_16,40,SI,SI,SI,?,--,
AM2,AM2_16,41,SI,SI,SI,?,--,
AM2,AM2_16,42,SI,SI,SI,?,--,
AM2,AM2_16,43,SI,SI,SI,?,--,
AM2,AM2_16,44,SI,SI,SI,?,--,
AM2,AM2_16,45,SI,SI,SI,?,--,
AM2,AM2_16,46,SI,SI,SI,?,--,
AM2,AM2_16,47,SI,SI,SI,?,--,
AM2,AM2_16,48,SI,SI,SI,?,--,
AM2,AM2_16,49,SI,SI,SI,?,--,
AM2,AM2_16,50,SI,SI,SI,?,--,
AM2,AM2_16,51,SI,SI,SI,?,--,
AM2,AM2_16,52,SI,SI,SI,?,--,
AM2,AM2_16,53,SI,SI,SI,?,--,
AM2,AM2_16,54,SI,SI,SI,?,--,
AM2,AM2_16,55,SI,SI,SI,?,--,
AM2,AM2_16,56,SI,SI,SI,?,--,
AM2,AM2_16,57,SI,SI,SI,?,--,
AM2,AM2_16,58,SI,SI,SI,?,--,
AM2,AM2_16,59,SI,SI,SI,?,--,
AM2,AM2_16,60,SI,SI,SI,?,--,
AM2,AM2_16,61,SI,SI,SI,?,--,
AM2,AM2_16,62,SI,SI,SI,NO,NO,Missing storico documentato nel JS del corso
AM2,AM2_16,63,SI,SI,SI,?,--,
AM2,AM2_16,64,SI,SI,SI,?,--,
AM2,AM2_16,65,SI,SI,SI,?,--,
AM2,AM2_16,66,SI,SI,SI,?,--,
AM2,AM2_16,67,SI,SI,SI,?,--,
AM2,AM2_16,68,SI,SI,SI,?,--,
AM2,AM2_16,69,SI,SI,SI,?,--,
AM2,AM2_16,70,SI,SI,SI,?,--,
AM2,AM2_16,71,SI,SI,SI,?,--,
AM2,AM2_16,72,SI,SI,SI,?,--,
AM2,AM2_16,73,SI,SI,SI,?,--,
AM2,AM2_16,74,SI,SI,SI,?,--,
AM2,AM2_16,75,SI,SI,SI,?,--,
AM2,AM2_16,76,SI,SI,SI,?,--,
AM2,AM2_16,77,SI,SI,SI,?,--,
AM2,AM2_16,78,SI,SI,SI,?,--,
AM2,AM2_16,79,SI,SI,SI,?,--,
AM2,AM2_16,80,SI,SI,SI,?,--,
AM2,AM2_16,81,SI,SI,SI,?,--,
AM2,AM2_16,82,SI,SI,SI,?,--,
AM2,AM2_16,83,SI,SI,SI,?,--,
AM2,AM2_16,84,SI,SI,SI,?,--,
AM2,AM2_16,85,SI,SI,SI,?,--,
AM2,AM2_16,86,SI,SI,SI,?,--,
AM2,AM2_16,87,SI,SI,SI,?,--,
AM2,AM2_16,88,SI,SI,SI,?,--,
AM2,AM2_16,89,SI,SI,SI,?,--,
AM2,AM2_16,90,SI,SI,SI,?,--,
AM2,AM2_16,91,SI,SI,SI,?,--,
AM2,AM2_16,92,SI,SI,SI,?,--,
AM2,AM2_16,93,SI,SI,SI,?,--,
AM2,AM2_16,94,SI,SI,SI,?,--,
AM2,AM2_16,95,SI,SI,SI,?,--,
AM2,AM2_16,96,SI,SI,SI,?,--,
AM2,AM2_16,97,SI,SI,SI,?,--,
AM2,AM2_16,98,SI,SI,SI,?,--,
AM2,AM2_16,99,SI,SI,SI,?,--,
AM2,AM2_16,100,SI,SI,SI,?,--,
AM2,AM2_16,101,SI,SI,SI,?,--,
AM2,AM2_16,102,SI,SI,SI,?,--,
AM2,AM2_16,103,SI,SI,SI,?,--,
AM2,AM2_16,104,SI,SI,SI,?,--,
AM2,AM2_16,105,SI,SI,SI,?,--,
AM2,AM2_16,106,SI,SI,SI,?,--,
AM2,AM2_16,107,SI,SI,SI,?,--,
AM2,AM2_16,108,SI,SI,SI,?,--,
AM2,AM2_16,109,SI,SI,SI,?,--,
AM2,AM2_16,110,SI,SI,SI,?,--,
AM2,AM2_16,111,SI,SI,SI,?,--,
AM2,AM2_16,112,SI,SI,SI,?,--,
AM2,AM2_16,113,SI,SI,SI,?,--,
AM2,AM2_16,114,SI,SI,SI,?,--,
AM2,AM2_16,115,SI,SI,SI,?,--,
AM2,AM2_16,116,SI,SI,SI,?,--,
AM2,AM2_16,117,SI,SI,SI,?,--,
AM2,AM2_16,118,SI,SI,SI,?,--,
AM2,AM2_16,119,SI,SI,SI,?,--,
AM2,AM2_16,120,SI,SI,SI,?,--,
AM2,AM2_16,121,SI,SI,SI,?,--,
AM2,AM2_16,122,SI,SI,SI,?,--,
AM2,AM2_16,123,SI,SI,SI,?,--,
AM2,AM2_16,124,SI,SI,SI,?,--,
AM2,AM2_16,125,SI,SI,SI,?,--,
AM2,AM2_16,126,SI,SI,SI,?,--,
AM2,AM2_16,127,SI,SI,SI,?,--,
AM2,AM2_16,128,SI,SI,SI,?,--,
AM2,AM2_16,129,SI,SI,SI,?,--,
AM2,AM2_16,130,SI,SI,SI,?,--,
AM2,AM2_16,131,SI,SI,SI,?,--,
AM2,AM2_16,132,SI,SI,SI,?,--,
AM2,AM2_16,133,SI,SI,SI,?,--,
AM2,AM2_16,134,SI,SI,SI,?,--,
AM2,AM2_16,135,SI,SI,SI,?,--,
AM2,AM2_16,136,SI,SI,SI,?,--,
AM2,AM2_16,137,SI,SI,SI,?,--,
AM2,AM2_16,138,SI,SI,SI,?,--,
AM2,AM2_18,1,SI,SI,SI,SI,--,
AM2,AM2_18,2,SI,SI,SI,SI,--,
AM2,AM2_18,3,SI,SI,SI,SI,--,
AM2,AM2_18,4,SI,SI,SI,SI,--,
AM2,AM2_18,5,SI,SI,SI,SI,--,
AM2,AM2_18,6,SI,SI,SI,SI,--,
AM2,AM2_18,7,SI,SI,SI,SI,--,
AM2,AM2_18,8,SI,SI,SI,SI,--,
AM2,AM2_18,9,SI,SI,SI,SI,--,
AM2,AM2_18,10,SI,SI,SI,SI,--,
AM2,AM2_18,11,SI,SI,SI,SI,--,
AM2,AM2_18,12,SI,SI,SI,SI,--,
AM2,AM2_18,13,SI,SI,SI,SI,--,
AM2,AM2_18,14,SI,SI,SI,SI,--,
AM2,AM2_18,15,SI,SI,SI,SI,--,
AM2,AM2_18,16,SI,SI,SI,SI,--,
AM2,AM2_18,17,SI,SI,SI,SI,--,
AM2,AM2_18,18,SI,SI,SI,SI,--,
AM2,AM2_18,19,SI,SI,SI,SI,--,
AM2,AM2_18,20,SI,SI,SI,SI,--,
AM2,AM2_18,21,SI,SI,SI,SI,--,
AM2,AM2_18,22,SI,SI,SI,SI,--,
AM2,AM2_18,23,SI,SI,SI,SI,--,
AM2,AM2_18,24,SI,SI,SI,SI,--,
AM2,AM2_18,25,SI,SI,SI,SI,--,
AM2,AM2_18,26,SI,SI,SI,SI,--,
AM2,AM2_18,27,SI,SI,SI,SI,--,
AM2,AM2_18,28,SI,SI,SI,SI,--,
AM2,AM2_18,29,SI,SI,SI,SI,--,
AM2,AM2_18,30,SI,SI,SI,SI,--,
AM2,AM2_18,31,SI,SI,SI,SI,--,
AM2,AM2_18,32,SI,SI,SI,SI,--,
AM2,AM2_18,33,SI,SI,SI,SI,--,
AM2,AM2_18,34,SI,SI,SI,SI,--,
AM2,AM2_18,35,SI,SI,SI,SI,--,
AM2,AM2_18,36,SI,SI,SI,SI,--,
AM2,AM2_18,37,SI,SI,SI,SI,--,
AM2,AM2_18,38,SI,SI,SI,SI,--,
AM2,AM2_18,39,SI,SI,SI,SI,--,
AM2,AM2_18,40,SI,SI,SI,SI,--,
AM2,AM2_18,41,SI,SI,SI,SI,--,
AM2,AM2_18,42,SI,SI,SI,SI,--,
AM2,AM2_18,43,SI,SI,SI,SI,--,
AM2,AM2_18,44,SI,SI,SI,SI,--,
AM2,AM2_18,45,SI,SI,SI,SI,--,
AM2,AM2_18,46,SI,SI,SI,SI,--,
AM2,AM2_18,47,SI,SI,SI,SI,--,
AM2,AM2_18,48,SI,SI,SI,SI,--,
AM2,AM2_18,49,SI,SI,SI,SI,--,
AM2,AM2_18,50,SI,SI,SI,SI,--,
AM2,AM2_18,51,SI,SI,SI,SI,--,
AM2,AM2_18,52,SI,SI,SI,SI,--,
AM2,AM2_18,53,SI,SI,SI,SI,--,
AM2,AM2_18,54,SI,SI,SI,SI,--,
AM2,AM2_18,55,SI,SI,SI,SI,--,
AM2,AM2_18,56,SI,SI,SI,SI,--,
AM2,AM2_18,57,SI,SI,SI,SI,--,
AM2,AM2_18,58,SI,SI,SI,SI,--,
AM2,AM2_18,59,SI,SI,SI,SI,--,
AM2,AM2_18,60,SI,SI,SI,SI,--,
AM2,AM2_18,61,SI,SI,SI,SI,--,
AM2,AM2_18,62,SI,SI,SI,SI,--,
AM2,AM2_18,63,SI,SI,SI,SI,--,
AM2,AM2_18,64,SI,SI,SI,SI,--,
AM2,AM2_18,65,SI,SI,SI,SI,--,
AM2,AM2_18,66,SI,SI,SI,SI,--,
AM2,AM2_18,67,SI,SI,SI,SI,--,
AM2,AM2_18,68,SI,SI,SI,SI,--,
AM2,AM2_18,69,SI,SI,SI,SI,--,
AM2,AM2_18,70,SI,SI,SI,SI,--,
AM2,AM2_18,71,SI,SI,SI,SI,--,
AM2,AM2_18,72,SI,SI,SI,SI,--,
AM2,AM2_18,73,SI,SI,SI,SI,--,
AM2,AM2_18,74,SI,SI,SI,SI,--,
AM2,AM2_18,75,SI,SI,SI,SI,--,
AM2,AM2_18,76,SI,SI,SI,SI,--,
AM2,AM2_18,77,SI,SI,SI,SI,--,
AM2,AM2_18,78,SI,SI,SI,SI,--,
AM2,AM2_18,79,SI,SI,SI,SI,--,
AM2,AM2_18,80,SI,SI,SI,SI,--,
AM2,AM2_18,81,SI,SI,SI,SI,--,
AM2,AM2_18,82,SI,SI,SI,SI,SI,
AM2,AM2_18,83,SI,SI,SI,SI,--,
AM2,AM2_18,84,SI,SI,SI,SI,--,
AM2,AM2_18,85,SI,SI,SI,SI,--,
AM2,AM2_18,86,SI,SI,SI,SI,--,
AM2,AM2_18,87,SI,SI,SI,SI,--,
AM2,AM2_18,88,SI,SI,SI,SI,--,
AM2,AM2_18,89,SI,SI,SI,SI,--,
AM2,AM2_18,90,SI,SI,SI,SI,--,
AM2,AM2_18,91,SI,SI,SI,SI,--,
AM2,AM2_18,92,SI,SI,SI,SI,--,
AM2,AM2_18,93,SI,SI,SI,SI,--,
AM2,AM2_18,94,SI,SI,SI,SI,--,
AM2,AM2_18,95,SI,SI,SI,SI,--,
AM2,AM2_18,96,SI,SI,SI,SI,--,
AM2,AM2_18,97,SI,SI,SI,SI,--,
AM2,AM2_18,98,SI,SI,SI,SI,--,
AM2,AM2_18,99,SI,SI,SI,SI,--,
AM2,AM2_18,100,SI,SI,SI,SI,--,
AM2,AM2_18,101,SI,SI,SI,SI,--,
AM2,AM2_18,102,SI,SI,SI,SI,--,
AM2,AM2_18,103,SI,SI,SI,SI,--,
AM2,AM2_18,104,SI,SI,SI,SI,--,
AM2,AM2_18,105,SI,SI,SI,SI,--,
AM2,AM2_18,106,SI,SI,SI,SI,--,
AM2,AM2_18,107,SI,SI,SI,SI,--,
AM2,AM2_18,108,SI,SI,SI,SI,--,
AM2,AM2_18,109,SI,SI,SI,SI,--,
AM2,AM2_18,110,SI,SI,SI,SI,--,
AM2,AM2_18,111,SI,SI,SI,SI,--,
AM2,AM2_18,112,SI,SI,SI,SI,--,
AM2,AM2_18,113,SI,SI,SI,SI,--,
AM2,AM2_18,114,SI,SI,SI,SI,--,
AM2,AM2_18,115,SI,SI,SI,SI,--,
AM2,AM2_18,116,SI,SI,SI,SI,--,
AM2,AM2_18,117,SI,SI,SI,SI,--,
AM2,AM2_18,118,SI,SI,SI,SI,--,
AM2,AM2_18,119,SI,SI,SI,SI,--,
AM2,AM2_18,120,SI,SI,SI,SI,--,
AM2,AM2_18,121,SI,SI,SI,SI,--,
AM2,AM2_18,122,SI,SI,SI,SI,--,
AM2,AM2_18,123,SI,SI,SI,SI,--,
AM2,AM2_18,124,SI,SI,SI,SI,--,
AM2,AM2_18,125,SI,SI,SI,SI,--,
AM2,AM2_18,126,SI,SI,SI,SI,--,
AM2,AM2_18,127,SI,SI,SI,SI,--,
AM2,AM2_18,128,SI,SI,SI,SI,--,
AM2,AM2_18,129,SI,SI,SI,SI,--,
AM2,AM2_20,1,SI,SI,SI,SI,--,
AM2,AM2_20,2,SI,SI,SI,SI,--,
AM2,AM2_20,3,SI,SI,SI,SI,--,
AM2,AM2_20,4,SI,SI,SI,SI,--,
AM2,AM2_20,5,SI,SI,SI,SI,--,
AM2,AM2_20,6,SI,SI,SI,SI,--,
AM2,AM2_20,7,SI,SI,SI,SI,--,
AM2,AM2_20,8,SI,SI,SI,SI,--,
AM2,AM2_20,9,SI,SI,SI,SI,--,
AM2,AM2_20,10,SI,SI,SI,SI,--,
AM2,AM2_20,11,SI,SI,SI,SI,--,
AM2,AM2_20,12,SI,SI,SI,SI,--,
AM2,AM2_20,13,SI,SI,SI,SI,--,
AM2,AM2_20,14,SI,SI,SI,SI,SI,"CAMREC: AM2_20_L14a.camrec, AM2_20_L14b.camrec"
AM2,AM2_20,15,SI,SI,SI,SI,--,
AM2,AM2_20,16,SI,SI,SI,SI,--,
AM2,AM2_20,17,SI,SI,SI,SI,--,
AM2,AM2_20,18,SI,SI,SI,SI,--,
AM2,AM2_20,19,SI,SI,SI,SI,--,
AM2,AM2_20,20,SI,SI,SI,SI,--,
AM2,AM2_20,21,SI,SI,SI,SI,SI,"CAMREC: AM2_20_L21a.camrec, AM2_20_L21b.camrec"
AM2,AM2_20,22,SI,SI,SI,SI,--,
AM2,AM2_20,23,SI,SI,SI,SI,--,
AM2,AM2_20,24,SI,SI,SI,SI,--,
AM2,AM2_20,25,SI,SI,SI,SI,--,
AM2,AM2_20,26,SI,SI,SI,SI,--,
AM2,AM2_20,27,SI,SI,SI,SI,--,
AM2,AM2_20,28,SI,SI,SI,SI,--,
AM2,AM2_20,29,SI,SI,SI,SI,--,
AM2,AM2_20,30,SI,SI,SI,SI,--,
AM2,AM2_20,31,SI,SI,SI,SI,--,
AM2,AM2_20,32,SI,SI,SI,SI,--,
AM2,AM2_20,33,SI,SI,SI,SI,--,
AM2,AM2_20,34,SI,SI,SI,SI,--,
AM2,AM2_20,35,SI,SI,SI,SI,--,
AM2,AM2_20,36,SI,SI,SI,SI,--,
AM2,AM2_20,37,SI,SI,SI,SI,--,
AM2,AM2_20,38,SI,SI,SI,SI,--,
AM2,AM2_20,39,SI,SI,SI,SI,--,
AM2,AM2_20,40,SI,SI,SI,SI,SI,"CAMREC: AM2_20_L40.camrec, AM2_20_L40b.camrec"
AM2,AM2_20,41,SI,SI,SI,SI,--,
AM2,AM2_20,42,SI,SI,SI,SI,--,
AM2,AM2_20,43,SI,SI,SI,SI,--,
AM2,AM2_20,44,SI,SI,SI,SI,--,
AM2,AM2_20,45,SI,SI,SI,SI,--,
AM2,AM2_20,46,SI,SI,SI,SI,--,
AM2,AM2_20,47,SI,SI,SI,SI,--,
AM2,AM2_20,48,SI,SI,SI,SI,--,
AM2,AM2_20,49,SI,SI,SI,SI,--,
AM2,AM2_20,50,SI,SI,SI,SI,--,
AM2,AM2_20,51,SI,SI,SI,SI,--,
AM2,AM2_20,52,SI,SI,SI,SI,--,
AM2,AM2_20,53,SI,SI,SI,SI,--,
AM2,AM2_20,54,SI,SI,SI,SI,--,
AM2,AM2_20,55,SI,SI,SI,SI,--,
AM2,AM2_20,56,SI,SI,SI,SI,--,
AM2,AM2_20,57,SI,SI,SI,SI,--,
AM2,AM2_20,58,SI,SI,SI,SI,--,
AM2,AM2_20,59,SI,SI,SI,SI,--,
AM2,AM2_20,60,SI,SI,SI,SI,--,
AM2,AM2_21,1,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,2,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,3,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,4,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,5,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,6,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,7,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,8,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,9,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,10,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,11,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,12,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,13,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,14,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,15,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,16,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,17,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,18,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,19,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,20,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,21,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,22,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,23,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,24,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,25,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,26,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,27,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,28,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,29,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,30,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,31,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,32,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,33,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,34,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,35,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,36,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,37,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,38,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,39,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,40,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,41,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,42,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
AM2,AM2_21,43,SI,NO,NO,NO,NO,"Corso PDF-only; AVI, JNT e recording non prodotti"
